,funded_amnt_inv,int_rate,installment,total_pymnt,total_pymnt_inv,total_rec_int,total_rec_late_fee,last_pymnt_amnt,open_rv_12m,inq_last_12m,mths_since_recent_inq,sub_grade_num,target
6821,31500.0,16.55,775.26,31039.36,31039.36,13009.05,0.0,775.26,1.3241357096843462,2.0191110156753274,7.103783700980392,19,0
6822,13000.0,5.32,391.5,14086.014594241,14086.01,1086.01,0.0,391.19,1.3241357096843462,2.0191110156753274,20.0,35,0
6823,24000.0,12.69,805.08,28948.863062505,28948.86,4948.86,0.0,804.9,1.3241357096843462,2.0191110156753274,0.0,24,0
6824,14000.0,18.25,357.42,14282.61,14282.61,6406.06,0.0,357.42,1.3241357096843462,2.0191110156753274,16.0,15,0
6825,16000.0,13.33,541.65,19002.9392507777,19002.94,3002.94,0.0,7098.49,1.3241357096843462,2.0191110156753274,0.0,23,0
6826,10000.0,13.33,338.54,12172.243200107,12172.24,2172.24,0.0,338.15,1.3241357096843462,2.0191110156753274,1.0,23,0
6827,6000.0,5.32,180.69,6366.5996333855,6366.6,366.6,0.0,3477.33,1.3241357096843462,2.0191110156753274,5.0,35,0
6828,9600.0,13.33,324.99,10781.2300014558,10781.23,1181.23,0.0,7168.91,1.3241357096843462,2.0191110156753274,10.0,23,0
6829,28000.0,15.61,675.12,26956.24,26956.24,10779.49,0.0,675.12,1.3241357096843462,2.0191110156753274,13.0,20,0
6830,7000.0,11.53,230.94,8325.1202649663,8325.12,1325.12,0.0,912.65,1.3241357096843462,2.0191110156753274,3.0,26,0
6831,21150.0,19.19,550.86,26191.143533433,26191.14,5041.14,0.0,17950.79,1.3241357096843462,2.0191110156753274,0.0,13,0
6832,30000.0,11.53,660.24,26390.38,26390.38,8351.24,0.0,660.24,1.3241357096843462,2.0191110156753274,16.0,26,0
6833,3000.0,7.26,92.99,3228.8663446106,3228.87,228.87,0.0,1928.22,1.3241357096843462,2.0191110156753274,7.0,32,0
6834,10000.0,6.89,308.27,11089.991433747,11089.99,1089.99,0.0,308.2,1.3241357096843462,2.0191110156753274,8.0,33,0
6835,15000.0,11.53,330.12,13195.19,13195.19,4175.62,0.0,330.12,1.3241357096843462,2.0191110156753274,7.103783700980392,26,0
6836,7000.0,9.99,225.84,8126.253354906,8126.25,1126.25,0.0,225.73,1.3241357096843462,2.0191110156753274,20.0,28,0
6837,8650.0,17.86,312.12,11227.3182677473,11227.32,2577.32,0.0,311.7,1.3241357096843462,2.0191110156753274,5.0,16,0
6838,5750.0,11.53,189.7,6766.7430501416,6766.74,1016.74,0.0,758.82,1.3241357096843462,2.0191110156753274,1.0,26,0
6839,8000.0,7.89,250.29,8938.7213048978,8938.72,938.72,0.0,2671.18,1.3241357096843462,2.0191110156753274,1.0,31,0
6840,23450.0,16.55,577.14,23147.44,23147.44,9735.53,0.0,577.14,1.3241357096843462,2.0191110156753274,13.0,19,0
6841,3000.0,10.99,98.21,2370.35,2370.35,430.88,0.0,98.21,1.3241357096843462,2.0191110156753274,1.0,27,1
6842,12000.0,7.89,375.43,13522.1243222565,13522.12,1522.12,0.0,750.6,1.3241357096843462,2.0191110156753274,1.0,31,0
6843,14400.0,15.61,347.21,1723.56,1723.56,903.04,0.0,347.21,1.3241357096843462,2.0191110156753274,4.0,20,1
6844,5000.0,12.69,167.73,831.6,831.6,245.05,0.0,167.73,1.3241357096843462,2.0191110156753274,0.0,24,1
6845,27000.0,14.65,637.38,25484.2,25484.2,9737.78,0.0,637.38,1.3241357096843462,2.0191110156753274,23.0,21,0
6846,15000.0,15.61,361.67,18424.044059401,18424.04,3424.04,0.0,11926.99,1.3241357096843462,2.0191110156753274,10.0,20,0
6847,5000.0,11.53,164.96,5792.649519362,5792.65,792.65,0.0,2331.69,1.3241357096843462,2.0191110156753274,2.0,26,0
6848,6400.0,12.29,213.46,7576.955598028,7576.96,1176.96,0.0,1066.53,1.3241357096843462,2.0191110156753274,3.0,25,0
6849,9450.0,5.32,284.59,9959.5308421583,9959.53,509.53,0.0,762.32,1.3241357096843462,2.0191110156753274,7.103783700980392,35,0
6850,8500.0,9.99,274.24,9856.136792688,9856.14,1356.14,0.0,1085.18,1.3241357096843462,2.0191110156753274,11.0,28,0
6851,11000.0,11.53,362.9,13057.052189456,13057.05,2057.05,0.0,362.6,1.3241357096843462,2.0191110156753274,2.0,26,0
6852,1450.0,9.99,46.79,1603.5309224523,1603.53,153.53,0.0,949.27,1.3241357096843462,2.0191110156753274,7.103783700980392,28,0
6853,8000.0,9.99,258.1,7038.82,7038.82,1038.63,0.0,300.0,1.3241357096843462,2.0191110156753274,5.0,28,1
6854,3600.0,12.29,120.08,3799.19,3799.19,199.19,0.0,1729.25,1.3241357096843462,2.0191110156753274,3.0,25,0
6855,31525.0,18.55,1149.34,15308.38,15296.25,4460.35,0.0,1149.34,1.3241357096843462,2.0191110156753274,1.0,14,1
6856,10000.0,16.99,248.48,9920.32,9920.32,4221.42,0.0,248.48,1.3241357096843462,2.0191110156753274,7.0,18,0
6857,24000.0,12.29,537.4,21463.23,21463.23,7136.72,0.0,537.4,1.3241357096843462,2.0191110156753274,0.0,25,0
6858,27500.0,18.25,702.07,30199.92,30199.92,12107.01,0.0,852.07,1.3241357096843462,2.0191110156753274,7.103783700980392,15,0
6859,4375.0,16.99,155.96,5614.6559658059,5614.66,1239.66,0.0,312.44,1.3241357096843462,2.0191110156753274,1.0,18,0
6860,35000.0,9.17,1115.77,40120.4578705535,40120.46,5120.46,0.0,3335.71,1.3241357096843462,2.0191110156753274,4.0,29,0
6861,32000.0,13.33,733.52,29317.1,29317.1,10407.02,0.0,733.52,1.3241357096843462,2.0191110156753274,5.0,23,0
6862,24000.0,12.29,800.48,20616.43,20616.43,3140.42,40.02,150.0,1.3241357096843462,2.0191110156753274,2.0,25,1
6863,10375.0,20.99,281.3,11239.87,11212.85,5552.58,0.0,281.3,1.3241357096843462,2.0191110156753274,3.0,11,0
6864,12000.0,13.99,279.16,11147.75,11147.75,4102.0,0.0,279.16,1.3241357096843462,2.0191110156753274,7.103783700980392,22,0
6865,21100.0,19.19,549.56,14887.57,14887.57,6250.87,0.0,549.56,1.3241357096843462,2.0191110156753274,1.0,13,1
6866,20000.0,9.17,637.58,22925.7427390444,22925.74,2925.74,0.0,3151.32,1.3241357096843462,2.0191110156753274,20.0,29,0
6867,12000.0,13.33,275.07,10985.03,10985.03,3893.75,0.0,275.07,1.3241357096843462,2.0191110156753274,11.0,23,0
6868,15000.0,5.32,451.73,16257.5275768083,16257.53,1257.53,0.0,451.41,1.3241357096843462,2.0191110156753274,1.0,35,0
6869,20000.0,17.86,506.35,20214.31,20214.31,8923.39,0.0,506.35,1.3241357096843462,2.0191110156753274,8.0,16,0
6870,25000.0,18.25,638.25,31100.3978442224,31100.4,6100.4,0.0,20939.09,1.3241357096843462,2.0191110156753274,4.0,15,0
6871,35000.0,21.99,966.47,28068.23,28068.23,13619.93,48.32,970.0,1.3241357096843462,2.0191110156753274,3.0,10,1
6872,3000.0,12.69,100.64,2405.2,2405.2,513.78,15.0,100.64,1.3241357096843462,2.0191110156753274,3.0,24,1
6873,35000.0,9.99,1129.19,40676.3824706455,40676.38,5676.38,0.0,1152.75,1.3241357096843462,2.0191110156753274,11.0,28,0
6874,20000.0,10.99,654.68,23528.6511644692,23528.65,3528.65,0.0,1948.63,1.3241357096843462,2.0191110156753274,9.0,27,0
6875,1925.0,16.55,68.21,1743.53,1743.53,463.1,0.0,68.21,1.3241357096843462,2.0191110156753274,6.0,19,1
6876,24000.0,7.89,485.38,26105.316366902,26105.32,2105.32,0.0,360.28,1.3241357096843462,2.0191110156753274,8.0,31,0
6877,20000.0,15.61,482.23,25375.2652183813,25375.27,5375.27,0.0,14750.03,1.3241357096843462,2.0191110156753274,1.0,20,0
6878,3000.0,8.18,94.26,3375.985095725,3375.99,375.99,0.0,3.25,1.3241357096843462,2.0191110156753274,5.0,30,0
6879,21575.0,17.57,543.46,21717.32,21692.18,9480.68,0.0,543.46,1.3241357096843462,2.0191110156753274,9.0,17,0
6880,6000.0,13.33,203.12,7319.6296178569,7319.63,1319.63,0.0,4.46,1.3241357096843462,2.0191110156753274,0.0,23,0
6881,10000.0,13.99,341.73,4529.72,4529.72,841.89,0.0,341.73,1.3241357096843462,2.0191110156753274,11.0,22,1
6882,10000.0,8.18,314.2,11301.89433283,11301.89,1301.89,0.0,313.98,1.3241357096843462,2.0191110156753274,1.0,30,0
6883,7000.0,5.32,210.81,7369.2602344252,7369.26,369.26,0.0,4631.84,1.3241357096843462,2.0191110156753274,7.103783700980392,35,0
6884,35000.0,13.99,1196.05,38848.44,38848.44,3848.44,0.0,28138.4,1.3241357096843462,2.0191110156753274,0.0,22,0
6885,7000.0,13.99,239.21,3890.58,3890.58,956.38,0.0,239.21,1.3241357096843462,2.0191110156753274,8.0,22,1
6886,12000.0,6.89,369.93,12823.639675798,12823.64,823.64,0.0,8023.74,1.3241357096843462,2.0191110156753274,11.0,33,0
6887,2000.0,16.99,71.3,2563.2058882639,2563.21,563.21,0.0,0.19,1.3241357096843462,2.0191110156753274,21.0,18,0
6888,6500.0,12.69,218.05,7224.11,7224.11,724.11,0.0,4850.76,1.3241357096843462,2.0191110156753274,5.0,24,0
6889,5000.0,5.32,150.58,5145.6100000016,5145.61,145.61,0.0,4245.09,1.3241357096843462,2.0191110156753274,11.0,35,0
6890,12000.0,7.26,371.96,13265.3620453637,13265.36,1265.36,0.0,3971.2,1.3241357096843462,2.0191110156753274,17.0,32,0
6891,29725.0,23.99,862.87,34734.7,34416.3,18888.21,0.0,862.87,1.3241357096843462,2.0191110156753274,2.0,8,0
6892,12000.0,7.89,375.43,13464.9803035862,13464.98,1464.98,0.0,2582.77,1.3241357096843462,2.0191110156753274,20.0,31,0
6893,9500.0,6.24,290.05,10387.7912880006,10387.79,887.79,0.0,2249.78,1.3241357096843462,2.0191110156753274,7.103783700980392,34,0
6894,19950.0,12.29,447.83,12545.66,12514.3,3780.93,0.0,447.83,1.3241357096843462,2.0191110156753274,4.0,25,1
6895,3000.0,15.61,104.9,3778.7649818973,3778.76,778.76,0.0,417.18,1.3241357096843462,2.0191110156753274,2.0,20,0
6896,13400.0,17.57,337.15,15201.72,15201.72,1801.72,0.0,12491.72,1.3241357096843462,2.0191110156753274,7.103783700980392,17,0
6897,20000.0,17.86,506.35,25644.426353572,25644.43,5644.43,0.0,15428.13,1.3241357096843462,2.0191110156753274,8.0,16,0
6898,20000.0,12.69,451.9,18133.7,18133.7,6241.07,0.0,451.9,1.3241357096843462,2.0191110156753274,7.103783700980392,24,0
6899,18000.0,6.89,554.89,19015.0000051872,19015.0,1015.0,0.0,13479.88,1.3241357096843462,2.0191110156753274,10.0,33,0
6900,24000.0,8.18,754.07,22190.04,22190.04,2930.92,0.0,754.07,1.3241357096843462,2.0191110156753274,7.103783700980392,30,1
6901,12000.0,18.25,435.34,14550.7287058131,14550.73,2550.73,0.0,7597.46,1.3241357096843462,2.0191110156753274,2.0,15,0
6902,14000.0,5.32,421.61,14981.8946133288,14981.89,981.89,0.0,6547.63,1.3241357096843462,2.0191110156753274,11.0,35,0
6903,25000.0,5.32,752.87,27088.521784058,27088.52,2088.52,0.0,752.85,1.3241357096843462,2.0191110156753274,5.0,35,0
6904,3000.0,13.33,101.56,3653.9118923241,3653.91,653.91,0.0,101.53,1.3241357096843462,2.0191110156753274,8.0,23,0
6905,20300.0,13.99,472.25,18858.44,18858.44,6939.16,0.0,472.25,1.3241357096843462,2.0191110156753274,2.0,22,0
6906,8000.0,5.32,240.92,8652.8287941337,8652.83,652.83,0.0,1195.22,1.3241357096843462,2.0191110156753274,0.0,35,0
6907,27975.0,16.99,695.73,27776.34,27751.54,11820.18,0.0,695.73,1.3241357096843462,2.0191110156753274,1.0,18,0
6908,15000.0,9.17,312.62,17340.5124779859,17340.51,2340.51,0.0,3102.43,1.3241357096843462,2.0191110156753274,7.103783700980392,29,0
6909,12000.0,7.89,375.43,12677.24,12677.24,677.24,0.0,9340.45,1.3241357096843462,2.0191110156753274,5.0,31,0
6910,12000.0,7.26,371.96,12365.32,12365.32,365.32,0.0,10882.32,1.3241357096843462,2.0191110156753274,1.0,32,0
6911,10350.0,18.25,264.87,10584.28,10558.78,4747.4,0.0,264.87,1.3241357096843462,2.0191110156753274,6.0,15,0
6912,7000.0,13.33,236.98,7862.07,7862.07,862.07,0.0,5028.68,1.3241357096843462,2.0191110156753274,2.0,23,0
6913,4275.0,19.99,158.86,4759.4000000584,4759.4,484.4,0.0,3810.99,1.3241357096843462,2.0191110156753274,3.0,12,0
6914,12550.0,9.17,400.09,14286.8070127443,14286.81,1736.81,0.0,4258.99,1.3241357096843462,2.0191110156753274,7.103783700980392,29,0
6915,30000.0,13.99,697.9,34153.2,34153.2,4153.2,0.0,26499.62,1.3241357096843462,2.0191110156753274,7.0,22,0
6916,15000.0,13.33,343.84,16445.4,16445.4,1445.4,0.0,13705.79,1.3241357096843462,2.0191110156753274,8.0,23,0
6917,6500.0,9.17,207.22,7466.0500682044,7466.05,966.05,0.0,517.86,1.3241357096843462,2.0191110156753274,1.0,29,0
6918,11675.0,27.31,358.67,1832.86,1832.86,1032.22,0.0,358.67,1.3241357096843462,2.0191110156753274,1.0,4,1
6919,5000.0,12.69,167.73,6091.8781115923,6091.88,1061.88,30.0,0.81,1.3241357096843462,2.0191110156753274,3.0,24,0
6920,12000.0,7.89,242.69,13371.8642986561,13371.86,1371.86,0.0,8971.88,1.3241357096843462,2.0191110156753274,8.0,31,0
6921,35000.0,18.55,899.28,37008.97,37008.97,2008.97,0.0,9347.2,1.3241357096843462,2.0191110156753274,6.0,14,0
6922,20000.0,13.99,683.46,21018.1,21018.1,1018.1,0.0,18998.81,1.3241357096843462,2.0191110156753274,2.0,22,0
6923,10000.0,8.18,314.2,11306.4443328753,11306.44,1306.44,0.0,313.98,1.3241357096843462,2.0191110156753274,12.0,30,0
6924,24625.0,16.99,612.49,34906.3872442879,34870.99,10256.39,0.0,12267.53,1.3241357096843462,2.0191110156753274,7.103783700980392,18,0
6925,13600.0,12.29,304.53,12171.91,12171.91,4053.39,0.0,304.53,1.3241357096843462,2.0191110156753274,3.0,25,0
6926,10000.0,6.24,305.31,10563.3865519361,10563.39,563.39,0.0,260.46,1.3241357096843462,2.0191110156753274,7.103783700980392,34,0
6927,22750.0,12.69,515.16,20606.4,20561.21,7049.09,0.0,515.16,1.3241357096843462,2.0191110156753274,9.0,24,0
6928,29975.0,15.61,1048.95,5498.25,5493.67,706.89,0.0,1048.95,1.3241357096843462,2.0191110156753274,14.0,20,1
6929,30000.0,9.99,967.88,10115.4,10115.4,1816.16,48.39,967.88,1.3241357096843462,2.0191110156753274,9.0,28,1
6930,28000.0,9.17,892.61,29732.4400009599,29732.44,1732.44,0.0,22605.82,1.3241357096843462,2.0191110156753274,3.0,29,0
6931,10200.0,15.61,245.94,9841.57,9841.57,3948.75,0.0,245.94,1.3241357096843462,2.0191110156753274,7.0,20,0
6932,18000.0,9.99,382.36,15301.47,15301.47,4301.47,0.0,394.42,1.3241357096843462,2.0191110156753274,9.0,28,0
6933,24000.0,9.99,774.3,27797.7657938245,27797.77,3797.77,0.0,4568.77,1.3241357096843462,2.0191110156753274,11.0,28,0
6934,15000.0,13.33,343.84,7389.05,7389.05,2695.06,0.0,343.84,1.3241357096843462,2.0191110156753274,7.103783700980392,23,1
6935,18000.0,14.65,424.92,10292.07,10292.07,3854.62,0.0,424.92,1.3241357096843462,2.0191110156753274,2.0,21,1
6936,12300.0,12.69,412.61,12610.52,12610.52,310.52,0.0,12206.58,1.3241357096843462,2.0191110156753274,22.0,24,0
6937,28000.0,5.32,843.22,30234.341535309,30234.34,2234.34,0.0,7475.68,1.3241357096843462,2.0191110156753274,7.103783700980392,35,0
6938,20000.0,9.99,424.85,24128.4552262852,24128.46,4128.46,0.0,11394.06,1.3241357096843462,2.0191110156753274,4.0,28,0
6939,12000.0,8.18,377.04,12544.5100001885,12544.51,544.51,0.0,10279.54,1.3241357096843462,2.0191110156753274,3.0,30,0
6940,12000.0,9.99,254.91,13597.54920159,13597.55,1597.55,0.0,9280.73,1.3241357096843462,2.0191110156753274,6.0,28,0
6941,10000.0,7.89,312.86,10918.49860566,10918.5,918.5,0.0,5610.84,1.3241357096843462,2.0191110156753274,9.0,31,0
6942,30000.0,14.65,708.2,32729.8100014718,32729.81,2729.81,0.0,28505.03,1.3241357096843462,2.0191110156753274,3.0,21,0
6943,28000.0,7.26,867.9,29448.51,29448.51,1448.51,0.0,22448.85,1.3241357096843462,2.0191110156753274,7.103783700980392,32,0
6944,16000.0,6.24,488.5,17577.3940155626,17577.39,1577.39,0.0,488.22,1.3241357096843462,2.0191110156753274,7.103783700980392,34,0
6945,25000.0,7.26,774.91,27087.760273135,27087.76,2087.76,0.0,14671.66,1.3241357096843462,2.0191110156753274,5.0,32,0
6946,20000.0,9.99,645.25,23217.8936959937,23217.89,3217.89,0.0,645.24,1.3241357096843462,2.0191110156753274,3.0,28,0
6947,10000.0,13.99,232.64,5877.55,5877.55,2134.22,0.0,232.64,1.3241357096843462,2.0191110156753274,2.0,22,1
6948,35000.0,10.99,760.82,30411.43,30411.43,9259.35,0.0,760.82,1.3241357096843462,2.0191110156753274,2.0,27,0
6949,30000.0,9.99,637.27,25457.5,25457.5,7153.27,0.0,637.27,1.3241357096843462,2.0191110156753274,16.0,28,0
6950,24925.0,13.99,581.58,30439.9413980804,30348.62,5439.94,0.0,18730.62,1.3241357096843462,2.0191110156753274,10.0,22,0
6951,6400.0,13.99,218.71,7574.2506516818,7574.25,1174.25,0.0,3423.73,1.3241357096843462,2.0191110156753274,1.0,22,0
6952,18200.0,6.24,555.67,19513.0749708877,19513.07,1313.07,0.0,8017.32,1.3241357096843462,2.0191110156753274,6.0,34,0
6953,7000.0,6.24,213.72,7694.8729020157,7694.87,694.87,0.0,428.14,1.3241357096843462,2.0191110156753274,8.0,34,0
6954,12000.0,5.32,361.38,13000.707803674,13000.71,1000.71,0.0,361.28,1.3241357096843462,2.0191110156753274,14.0,35,0
6955,17600.0,17.57,442.82,24727.8554590099,24727.86,7127.86,0.0,9391.11,1.3241357096843462,2.0191110156753274,3.0,17,0
6956,11175.0,7.26,346.39,11948.51,11948.51,773.51,0.0,7803.1,1.3241357096843462,2.0191110156753274,22.0,32,0
6957,13500.0,14.65,318.69,12808.09,12808.09,4933.11,0.0,318.69,1.3241357096843462,2.0191110156753274,18.0,21,0
6958,16000.0,12.29,533.65,19196.3660318922,19196.37,3196.37,0.0,533.56,1.3241357096843462,2.0191110156753274,5.0,25,0
6959,7200.0,7.26,223.18,8026.899511427,8026.9,826.9,0.0,222.86,1.3241357096843462,2.0191110156753274,0.0,32,0
6960,30000.0,13.33,687.68,17403.78,17403.78,6932.51,34.38,205.0,1.3241357096843462,2.0191110156753274,14.0,23,1
6961,16000.0,13.99,372.21,14875.96,14875.96,5481.8,0.0,372.21,1.3241357096843462,2.0191110156753274,7.103783700980392,22,0
6962,20000.0,13.99,683.46,24588.818397602,24588.82,4588.82,0.0,683.26,1.3241357096843462,2.0191110156753274,1.0,22,0
6963,9000.0,9.99,290.37,10416.7475584501,10416.75,1416.75,0.0,1427.77,1.3241357096843462,2.0191110156753274,3.0,28,0
6964,12975.0,17.86,329.13,16317.618220122,16286.24,3317.62,0.0,10425.53,1.3241357096843462,2.0191110156753274,7.103783700980392,16,0
6965,12225.0,25.78,491.13,6078.42,6078.42,2503.65,0.0,491.13,1.3241357096843462,2.0191110156753274,7.0,6,1
6966,35000.0,10.99,1145.69,40349.2018056517,40349.2,5349.2,0.0,15165.39,1.3241357096843462,2.0191110156753274,23.0,27,0
6967,27975.0,13.99,956.84,31559.7500004622,31531.57,3559.75,0.0,21088.92,1.3241357096843462,2.0191110156753274,8.0,22,0
6968,21200.0,12.69,711.16,25586.392493017,25586.39,4386.39,0.0,710.74,1.3241357096843462,2.0191110156753274,7.103783700980392,24,0
6969,35000.0,7.89,1095.0,39381.551994109,39381.55,4381.55,0.0,1094.9,1.3241357096843462,2.0191110156753274,7.103783700980392,31,0
6970,27200.0,7.26,843.1,30323.9391565335,30323.94,3123.94,0.0,842.87,1.3241357096843462,2.0191110156753274,7.103783700980392,32,0
6971,15000.0,13.33,507.8,18045.9142396955,18045.91,3045.91,0.0,4870.88,1.3241357096843462,2.0191110156753274,23.0,23,0
6972,6000.0,16.55,212.58,7673.1887682129,7673.19,1658.19,15.0,2.67,1.3241357096843462,2.0191110156753274,2.0,19,0
6973,12000.0,6.24,366.37,13178.904404587,13178.9,1178.9,0.0,366.35,1.3241357096843462,2.0191110156753274,2.0,34,0
6974,12425.0,5.32,374.18,13442.4273544445,13442.43,1017.43,0.0,2588.93,1.3241357096843462,2.0191110156753274,7.0,35,0
6975,5000.0,9.17,159.4,5531.3164890868,5531.32,531.32,0.0,2969.38,1.3241357096843462,2.0191110156753274,11.0,29,0
6976,26150.0,14.65,902.03,32451.47429773,32451.47,6301.47,0.0,901.7,1.3241357096843462,2.0191110156753274,22.0,21,0
6977,11000.0,6.89,339.1,12193.3253994954,12193.33,1193.33,0.0,1013.56,1.3241357096843462,2.0191110156753274,7.103783700980392,33,0
6978,9600.0,12.29,320.19,10930.1688712247,10930.17,1330.17,0.0,5853.02,1.3241357096843462,2.0191110156753274,6.0,25,0
6979,25000.0,20.99,676.2,37336.9210002469,37336.92,12303.11,33.81,14385.19,1.3241357096843462,2.0191110156753274,1.0,11,0
6980,8000.0,11.53,263.93,9450.6596625618,9450.66,1450.66,0.0,1809.5,1.3241357096843462,2.0191110156753274,5.0,26,0
6981,6475.0,9.99,208.9,7169.7594327399,7169.76,694.76,0.0,1227.44,1.3241357096843462,2.0191110156753274,6.0,28,0
6982,16000.0,23.99,460.2,18354.69,18354.69,9879.81,0.0,460.2,1.3241357096843462,2.0191110156753274,2.0,8,0
6983,12000.0,9.17,250.1,9997.89,9997.89,2619.53,0.0,250.1,1.3241357096843462,2.0191110156753274,7.0,29,0
6984,18000.0,7.26,557.94,20097.5296957055,20097.53,2097.53,0.0,2768.37,1.3241357096843462,2.0191110156753274,4.0,32,0
6985,10000.0,12.29,333.53,12003.7816730606,12003.78,2003.78,0.0,333.52,1.3241357096843462,2.0191110156753274,7.103783700980392,25,0
6986,5000.0,10.99,163.67,5880.9439157405,5880.94,880.94,0.0,646.55,1.3241357096843462,2.0191110156753274,15.0,27,0
6987,22000.0,23.99,632.77,25157.5100038539,25157.51,3157.51,0.0,21390.21,1.3241357096843462,2.0191110156753274,8.0,8,0
6988,28000.0,12.29,933.89,33105.9874933306,33105.99,5105.99,0.0,11431.05,1.3241357096843462,2.0191110156753274,0.0,25,0
6989,10500.0,12.29,350.21,11124.8600004175,11124.86,624.86,0.0,9380.98,1.3241357096843462,2.0191110156753274,2.0,25,0
6990,8675.0,17.86,313.02,11292.509366828,11292.51,2617.51,0.0,312.7,1.3241357096843462,2.0191110156753274,7.0,16,0
6991,10000.0,6.89,308.27,10204.71,10204.71,204.71,0.0,671.02,1.3241357096843462,2.0191110156753274,6.0,33,0
6992,20000.0,7.26,398.49,15931.53,15931.53,3416.24,0.0,398.49,1.3241357096843462,2.0191110156753274,13.0,32,0
6993,12000.0,12.69,402.54,14469.078494051,14469.08,2469.08,0.0,803.87,1.3241357096843462,2.0191110156753274,9.0,24,0
6994,20000.0,10.99,654.68,22194.9995717602,22195.0,2195.0,0.0,11798.07,1.3241357096843462,2.0191110156753274,13.0,27,0
6995,15000.0,7.89,469.29,16872.6129682983,16872.61,1872.61,0.0,2318.62,1.3241357096843462,2.0191110156753274,7.103783700980392,31,0
6996,2550.0,12.29,85.06,2727.6100001156,2727.61,177.61,0.0,2218.99,1.3241357096843462,2.0191110156753274,6.0,25,0
6997,16000.0,13.33,541.65,19481.9456684529,19481.95,3481.95,0.0,3187.58,1.3241357096843462,2.0191110156753274,1.0,23,0
6998,28000.0,7.26,557.88,22303.91,22303.91,4782.77,0.0,557.88,1.3241357096843462,2.0191110156753274,1.0,32,0
6999,10400.0,5.32,313.2,11181.7225799077,11181.72,781.72,0.0,3973.91,1.3241357096843462,2.0191110156753274,1.0,35,0
7000,16000.0,16.99,397.56,17858.59,17858.59,1858.59,0.0,15007.71,1.3241357096843462,2.0191110156753274,6.0,18,0
7001,20000.0,5.32,602.3,21721.053564305,21721.05,1721.05,0.0,602.13,1.3241357096843462,2.0191110156753274,6.0,35,0
7002,12000.0,15.61,289.34,8387.27,8387.27,3334.01,15.0,30.34,1.3241357096843462,2.0191110156753274,3.0,20,1
7003,19750.0,26.77,602.65,23640.2900021239,23550.86,3815.29,0.0,18848.57,1.3241357096843462,2.0191110156753274,0.0,5,0
7004,18400.0,20.99,497.68,19997.91,19997.91,9936.04,0.0,497.68,1.3241357096843462,2.0191110156753274,0.0,11,0
7005,10000.0,17.86,253.18,10117.28,10117.28,4470.38,0.0,253.18,1.3241357096843462,2.0191110156753274,0.0,16,0
7006,24000.0,9.17,765.1,25743.15,25743.15,1743.15,0.0,18147.18,1.3241357096843462,2.0191110156753274,20.0,29,0
7007,14000.0,17.57,352.25,14615.79,14615.79,615.79,0.0,360.03,1.3241357096843462,2.0191110156753274,6.0,17,0
7008,1200.0,11.53,39.59,1312.76,1312.76,112.76,0.0,917.63,1.3241357096843462,2.0191110156753274,23.0,26,0
7009,7900.0,26.77,321.55,1206.98,1206.98,0.0,0.0,0.0,1.3241357096843462,2.0191110156753274,3.0,5,1
7010,24000.0,11.53,528.19,25179.41,25179.41,0.0,0.0,0.0,1.3241357096843462,2.0191110156753274,14.0,26,1
7011,25000.0,20.99,676.2,5027.82,5027.82,841.25,0.0,676.2,1.3241357096843462,2.0191110156753274,1.0,11,1
7012,6000.0,7.26,185.98,6474.3324128764,6474.33,474.33,0.0,3687.05,1.3241357096843462,2.0191110156753274,6.0,32,0
7013,16725.0,13.33,566.2,20343.9380167324,20343.94,3618.94,0.0,1.84,1.3241357096843462,2.0191110156753274,7.103783700980392,23,0
7014,25000.0,7.89,782.15,28070.9614155047,28070.96,3070.96,0.0,4617.42,1.3241357096843462,2.0191110156753274,12.0,31,0
7015,12000.0,13.33,275.07,11015.46,11015.46,3924.18,0.0,275.07,1.3241357096843462,2.0191110156753274,8.0,23,0
7016,27000.0,10.99,586.92,23460.32,23460.32,7141.3,0.0,586.92,1.3241357096843462,2.0191110156753274,0.0,27,0
7017,23000.0,16.55,566.06,22621.25,22621.25,9456.41,0.0,566.06,1.3241357096843462,2.0191110156753274,13.0,19,0
7018,25000.0,6.89,770.68,27627.894871657,27627.89,2627.89,0.0,6058.42,1.3241357096843462,2.0191110156753274,4.0,33,0
7019,20000.0,10.99,434.75,17377.79,17377.79,5301.17,0.0,434.75,1.3241357096843462,2.0191110156753274,0.0,27,0
7020,10750.0,9.17,342.7,12140.2208359164,12140.22,1390.22,0.0,4582.26,1.3241357096843462,2.0191110156753274,0.0,29,0
7021,14700.0,13.33,497.65,16914.8698864752,16914.87,2214.87,0.0,408.37,1.3241357096843462,2.0191110156753274,6.0,23,0
7022,17000.0,12.29,567.01,18747.58,18747.58,1747.58,0.0,13089.09,1.3241357096843462,2.0191110156753274,9.0,25,0
7023,7200.0,9.17,229.53,7476.84,7476.84,276.84,0.0,6566.06,1.3241357096843462,2.0191110156753274,6.0,29,0
7024,17000.0,11.53,560.84,20179.123027604,20179.12,3179.12,0.0,560.61,1.3241357096843462,2.0191110156753274,0.0,26,0
7025,11975.0,5.32,361.38,12942.0562991883,12915.09,942.06,0.0,261.61,1.3241357096843462,2.0191110156753274,8.0,35,0
7026,20000.0,8.18,628.39,21234.45,21234.45,1234.45,0.0,15588.03,1.3241357096843462,2.0191110156753274,2.0,30,0
